"","Intercept","PE Estimate Coefficient","Intercept Std. Error","PE Estimate Std. Error","Intercept p-value","PE p-value","sigma"
"153",0.00358053174121527,0.00010440588880146,0.000129540906078624,1.01996410355801e-05,1.9261289736877e-171,2.16945548128402e-34,0.00331971325602131
"154",0.00357913892546828,0.000103911317187431,0.000129980773008342,1.01513252462372e-05,1.79536530870545e-172,6.89338323128113e-35,0.00330398774511389
"155",0.00357778266095305,0.000103456151238044,0.000130358998803755,1.01068590829905e-05,2.00586162998611e-173,2.43297984588382e-35,0.00328951518563268
"156",0.00357649038792444,0.00010300914725735,0.000130671901146892,1.00631902804268e-05,2.27515202902385e-174,9.2054953775056e-36,0.00327530214595417
"157",0.00357527222643861,0.000102579463348122,0.000131049534403084,1.00212135137597e-05,2.74976675406805e-175,3.27714979474735e-36,0.00326163981918565
"158",0.00357380668816953,0.000102126982673308,0.000131320675953266,9.97700968089528e-06,3.0005276398595e-176,1.2556841143579e-36,0.00324725264130213
"159",0.00357277425414515,0.000101639453644385,0.000131752820260768,9.92938189718959e-06,2.48030495208256e-177,3.75128509314127e-37,0.00323175105802374
"160",0.00357189593538176,0.000101148110296215,0.000132250304020291,9.88138148424273e-06,1.91555332753671e-178,1.01424465957403e-37,0.0032161281937878
"161",0.00357092678502864,0.000100683366260371,0.000132727460545285,9.83597961665221e-06,1.69918799179347e-179,2.86594676348617e-38,0.00320135108730311
"162",0.00356982646116753,0.000100223212717556,0.00013329601924113,9.79102620442761e-06,1.54561461988631e-180,7.18544018051224e-39,0.00318671994117308
"163",0.00356825847473618,9.97379038309027e-05,0.000133775754491166,9.74361531130593e-06,1.28585676414319e-181,1.88357552524914e-39,0.00317128895004047
"164",0.00356695675634894,9.92518772199571e-05,0.000134129312006703,9.69613430211869e-06,9.98059845744198e-183,5.62375706824215e-40,0.00315583513798392
"165",0.00356601290205455,9.87690149977505e-05,0.000134535478591182,9.648962429031e-06,7.27697917588393e-184,1.5548242808251e-40,0.00314048194154747
"166",0.00356480822334056,9.82846268801253e-05,0.000134934549017375,9.60164148786193e-06,5.3524915837806e-185,4.24171422771614e-41,0.00312508022739514
"167",0.00356387587813673,9.78114964554878e-05,0.000135379102161651,9.55542033549484e-06,3.92889595972765e-186,1.09318247426411e-41,0.00311003646539544
"168",0.003563027642642,9.73639305121572e-05,0.0001357070888392,9.51169663356454e-06,3.23166953982333e-187,3.34098972812732e-42,0.00309580555742584
"169",0.00356239911342934,9.69210840110853e-05,0.000135784863520781,9.46843398433423e-06,2.58218365753009e-188,1.3899125605072e-42,0.00308172470990979
"170",0.00356204272229568,9.65253167273742e-05,0.000135776856615169,9.42977060745177e-06,2.563232762902e-189,6.94047049354489e-43,0.00306914080383785
"171",0.00356136415990915,9.61833714662298e-05,0.000135642694518194,9.39636522239612e-06,3.64866935229348e-190,4.45526379279771e-43,0.0030582682349695
"172",0.00356013377768241,9.58643874916091e-05,0.000135416009931038,9.36520297595022e-06,6.45290036724156e-191,3.34519537265701e-43,0.0030481257483611
"173",0.00355861346263422,9.55825478767392e-05,0.000135093183322924,9.33766944374932e-06,1.48586301220082e-191,3.03583460781927e-43,0.00303916431221707
"174",0.00355680373429234,9.5294372159108e-05,0.000134664079377128,9.30951692372625e-06,3.42349484090662e-192,3.1226389653399e-43,0.00303000141191646
"175",0.00355501059001462,9.49975891085076e-05,0.000134204387181248,9.28052353440389e-06,7.39754966951575e-193,3.2901447297625e-43,0.00302056483090987
"176",0.0035534472415461,9.47140552956318e-05,0.000133668968151406,9.25282449227148e-06,1.65587492659475e-193,3.92067312364832e-43,0.00301154952566282
"177",0.0035519599178118,9.4453491440808e-05,0.000133136175222412,9.22736943588952e-06,4.18870944991592e-194,4.86119851989682e-43,0.0030032645783976
"178",0.00355006155125199,9.41639876537906e-05,0.00013255047539062,9.19908717384553e-06,9.39693479660745e-195,6.13002643076407e-43,0.0029940594505024
"179",0.00354823463852192,9.38870488809361e-05,0.000131865927990341,9.17203241568605e-06,2.23550589349113e-195,9.01293081090335e-43,0.00298525384263961
"180",0.00354620268409574,9.3608993074746e-05,0.000131162142405493,9.14486853208183e-06,5.42187044298311e-196,1.35850385640123e-42,0.00297641271733223
"181",0.00354407805462824,9.33170064814801e-05,0.000130373683866701,9.11634371923169e-06,1.21274665877814e-196,2.23434576429275e-42,0.00296712864556795
"182",0.00354256070205904,9.30406596892972e-05,0.000129593654485218,9.08934679296674e-06,2.68376285271625e-197,3.74793297643214e-42,0.0029583418604565
"183",0.0035410380281943,9.2743110536816e-05,0.000128924570274152,9.06027856146573e-06,5.14412685196005e-198,5.23868508718708e-42,0.00294888092030122
"184",0.00353960608707958,9.24294542763857e-05,0.000128358859547923,9.02963679114342e-06,8.66443582767705e-199,6.21541722934521e-42,0.0029389078348983
"185",0.00353789899146814,9.20769928109339e-05,0.00012786288189119,8.99520405494672e-06,1.1746394716123e-199,6.26914428901843e-42,0.00292770089041912
"186",0.0035365922821284,9.17425561894808e-05,0.000127501700179258,8.96253220542623e-06,1.65078540744228e-200,5.46599509368508e-42,0.00291706706795679
"187",0.00353528666248012,9.13973133069043e-05,0.000127306113253232,8.92880466847604e-06,2.13186966830702e-201,3.74079016205181e-42,0.0029060896471715
"188",0.00353376729601094,9.10318848782073e-05,0.000127185419097685,8.89310516110444e-06,2.46247024284814e-202,2.22150426773576e-42,0.00289447040219596
"189",0.00353280368222116,9.06743414562781e-05,0.000127214666004977,8.85817595739596e-06,2.68274422758793e-203,1.08769551605956e-42,0.00288310187067914
"190",0.00353204965266748,9.03166275330403e-05,0.000127344793982491,8.82323009703944e-06,2.77154836784268e-204,4.60532222263537e-43,0.00287172791786414
"191",0.00353139141285709,8.99624882797611e-05,0.000127503247890973,8.78863345405769e-06,2.83879769670651e-205,1.87054584274333e-43,0.0028604676260637
"192",0.00353080162491554,8.96040863011343e-05,0.000127818692248716,8.75362037605606e-06,2.7461623110711e-206,6.00269180616138e-44,0.00284907179568392
"193",0.00352988041714183,8.92434139203693e-05,0.000128156185846343,8.71838549747325e-06,2.72422705501294e-207,1.83383394187882e-44,0.00283760377508421
"194",0.00352905376714686,8.88844593320379e-05,0.000128442450257738,8.68331843381348e-06,2.64516554829397e-208,5.95362076290958e-45,0.00282619037380127
"195",0.00352821850178731,8.85346356008224e-05,0.000128789255084369,8.64914338367899e-06,2.6952605115995e-209,1.78314238128183e-45,0.0028150672993165
"196",0.00352718977007253,8.81940623061272e-05,0.000129156301559669,8.61587202904495e-06,2.98290369893129e-210,5.21273820997389e-46,0.0028042383538037
"197",0.00352576892447841,8.78518590263646e-05,0.000129447887404137,8.58244143758268e-06,3.44361282495425e-211,1.66815832090723e-46,0.00279335758091701
"198",0.00352413527508228,8.74776621322928e-05,0.000129716998908799,8.5458853195325e-06,3.23845039630864e-212,5.08027768298897e-47,0.00278145953183307
"199",0.00352349140730818,8.71275527875222e-05,0.000129940564037247,8.51168236718129e-06,2.98236840639119e-213,1.71725085061399e-47,0.0027703273759151
"200",0.00352268361170131,8.67956906906041e-05,0.000130107963195275,8.4792620286282e-06,3.17080662867857e-214,6.48264646820999e-48,0.00275977541361722
"201",0.00352185863054074,8.64812141254812e-05,0.000130295243525057,8.44854012093527e-06,3.77805033840281e-215,2.44428776984229e-48,0.00274977624562074
"202",0.00352097944644498,8.61557645191614e-05,0.000130406077898528,8.41674623270024e-06,4.13823647227695e-216,9.97547418020847e-49,0.00273942817632438
"203",0.00351981263198391,8.58336414279199e-05,0.000130476842862003,8.38527731904363e-06,4.81860353787385e-217,4.31625959768223e-49,0.00272918587765386
"204",0.00351867742826409,8.55290392572094e-05,0.000130578631087593,8.35552006267073e-06,6.26011339092189e-218,1.83984415334058e-49,0.00271950067813563
"205",0.00351769643069102,8.52184660469408e-05,0.000130684833951385,8.32517948230337e-06,7.46959261368133e-219,7.61844336481524e-50,0.00270962562209301
"206",0.00351668218076052,8.48914699552095e-05,0.000130736056372752,8.29323451450524e-06,7.8216609366553e-220,3.27232237299466e-50,0.0026992283803967
"207",0.00351576497469428,8.45645565072642e-05,0.000130736184910115,8.26129762036044e-06,7.93001549539878e-221,1.5077920793262e-50,0.00268883376646089
"208",0.00351498290516959,8.42361623693299e-05,0.000130776673984105,8.22921607435216e-06,7.63741529889428e-222,6.4523256799842e-51,0.00267839207217128
"209",0.00351427087955055,8.39249640312983e-05,0.000130779533782414,8.19881442387796e-06,8.14937794527891e-223,3.02641322748924e-51,0.00266849713942491
"210",0.00351392543804654,8.36392425377004e-05,0.000130755763452288,8.17090166240154e-06,9.74657776547719e-224,1.56399227991536e-51,0.00265941227418679
"211",0.00351357708367965,8.3362008120163e-05,0.000130771796810321,8.14381802206237e-06,1.22966366904959e-224,7.70714025081778e-52,0.00265059726593879
"212",0.00351301199875986,8.30784211537783e-05,0.000130774966262109,8.11611378724672e-06,1.5184215786042e-225,3.79181598539218e-52,0.00264158027061076
"213",0.00351231787520588,8.28089214831547e-05,0.000130674055420229,8.08978577135487e-06,2.11682895262343e-226,2.2669811426834e-52,0.00263301119812517
"214",0.00351153164368204,8.25280117111696e-05,0.000130634314300745,8.06234307755162e-06,2.71406166566554e-227,1.18908109675646e-52,0.00262407932747582
"215",0.00351103534785438,8.22500025058847e-05,0.000130673704723967,8.03518374649238e-06,3.33374783966426e-228,5.50143557850358e-53,0.00261523968390135
"216",0.00351036186202461,8.19470869307869e-05,0.000130832415377495,8.00559125735645e-06,3.4299707487371e-229,1.95396159833536e-53,0.00260560811175871
"217",0.00350938757226356,8.16040192777788e-05,0.000131129331890623,7.97207622336967e-06,2.66807245043337e-230,4.93328226692992e-54,0.0025946998550648
"218",0.00350862987073763,8.12630836773641e-05,0.000131468882739236,7.93876947429259e-06,1.99042876415539e-231,1.14835871630368e-54,0.00258385938959739
"219",0.00350788453992757,8.09252951361952e-05,0.000131787529819739,7.90577016835873e-06,1.49152557019046e-232,2.741498073688e-55,0.00257311898873759
"220",0.00350704674910387,8.06091130893951e-05,0.000131994105663144,7.87488164840763e-06,1.33168399750981e-233,8.22981789615682e-56,0.00256306559285995
"221",0.00350592347739089,8.03280500524808e-05,0.000132006188669605,7.84742398181618e-06,1.64703172774036e-234,3.72571971925212e-56,0.00255412884896425
"222",0.00350475964173208,8.00825444180004e-05,0.000131895677392779,7.82343999611711e-06,2.71839753304899e-235,2.27375163946925e-56,0.0025463226962791
"223",0.0035035210334099,7.98684350919487e-05,0.000131637930720781,7.80252318488005e-06,5.84714111035064e-236,1.93654737619326e-56,0.00253951482771832
"224",0.00350245745222824,7.96953946527661e-05,0.000131173078788684,7.78561848357859e-06,1.70004761013318e-236,2.62589280115604e-56,0.00253401279477385
"225",0.00350129033232703,7.95302511680235e-05,0.000130745528313846,7.76948525313465e-06,5.35914271966117e-237,3.42041345093155e-56,0.00252876185517898
"226",0.00350026268695652,7.93797099192127e-05,0.00013034275721395,7.75477854725297e-06,1.85138199428547e-237,4.45337917523003e-56,0.00252397521158069
"227",0.00349912249406671,7.9232645092519e-05,0.000129997490544812,7.74041146069823e-06,6.70404066928018e-238,5.31360099853482e-56,0.00251929910508637
"228",0.00349764984739528,7.90582054967215e-05,0.00012973849063167,7.72337007270803e-06,2.04714737028081e-238,5.07274670804662e-56,0.0025137525842417
"229",0.00349604933824615,7.8868028685375e-05,0.000129516981882641,7.7047912814991e-06,5.58227852253699e-239,4.34495978814568e-56,0.00250770567933181
"230",0.003494525515798,7.86613530116729e-05,0.000129374393527117,7.68460068011878e-06,1.29701248875785e-239,3.10009207497941e-56,0.00250113417286257
"231",0.00349279218091645,7.84356551289734e-05,0.000129191865310787,7.6625517572807e-06,2.64970197706561e-240,2.24028756555226e-56,0.00249395783193339
"232",0.0034911241344642,7.82299615309296e-05,0.000128925524054284,7.64245709703262e-06,6.29428579548331e-241,1.97676616954083e-56,0.00248741755176391
"233",0.00348901760581923,7.80334852715662e-05,0.000128530925528218,7.62326289888417e-06,1.74920441629765e-241,2.23456756493835e-56,0.00248117034818
"234",0.00348703684708052,7.7817781670693e-05,0.00012826577959715,7.60219033943139e-06,3.99696592953061e-242,1.91080943535239e-56,0.00247431178769638
"235",0.00348523279007521,7.7595047909957e-05,0.00012801168299274,7.58043098819085e-06,8.24637810937194e-243,1.56928080707428e-56,0.00246722969465961
"236",0.00348373628939029,7.73469303573104e-05,0.000127861158453721,7.55619183845827e-06,1.27516772711443e-243,9.979530951006e-57,0.00245934049283366
"237",0.00348227290490165,7.71004747377823e-05,0.000127846843230615,7.53211504662934e-06,1.96765179726881e-244,5.00189117458492e-57,0.00245150413420906
"238",0.00348070416902674,7.68493211056092e-05,0.000127949439265658,7.50757929560652e-06,2.94326527668438e-245,1.99969982962652e-57,0.00244351839651175
"239",0.00347907520468869,7.65948506089922e-05,0.000128131955018523,7.48271951279701e-06,4.28008359500589e-246,6.81213948725247e-58,0.00243542719504234
"240",0.00347727474526114,7.63506860294737e-05,0.000128341564207469,7.45886653770833e-06,6.97666464968982e-247,2.25776257343112e-58,0.0024276636828441
"241",0.00347518360632482,7.61201204140351e-05,0.000128552400394808,7.43634207534689e-06,1.34576054653542e-247,7.70415696566236e-59,0.0024203325663837
"242",0.00347277765572565,7.59137880520149e-05,0.000128730331693721,7.41618501284028e-06,3.4020528291766e-248,2.97772355981399e-59,0.00241377197593035
"243",0.0034703059089335,7.57312902124517e-05,0.000128870989559507,7.39835639728342e-06,1.07264374117516e-248,1.31608920471069e-59,0.0024079692333442
"244",0.00346759999400373,7.55738159000825e-05,0.000128895530465335,7.38297238516562e-06,4.41720137849543e-249,7.72710445218426e-60,0.00240296214448881
"245",0.00346481416450013,7.5429840272128e-05,0.000128804315358758,7.36890708923389e-06,2.08109685274184e-249,5.82966058440381e-60,0.00239838426285635
"246",0.00346196099605052,7.53088767492569e-05,0.000128644970814984,7.35708989648885e-06,1.22100876318497e-249,5.34729230526652e-60,0.00239453807932226
"247",0.00345893410904423,7.52104036491664e-05,0.000128410283351919,7.34746984263831e-06,9.07996367160107e-250,6.03964234455688e-60,0.00239140700635804
"248",0.00345584650868779,7.51292213137502e-05,0.000128088728030759,7.33953896163934e-06,7.99154569741858e-250,8.44548875945965e-60,0.00238882571445842
"249",0.00345247938089122,7.50521142088637e-05,0.000127666416575328,7.33200619887889e-06,7.71240215054445e-250,1.43923187243356e-59,0.0023863739995105
"250",0.00344885275130849,7.49838083986583e-05,0.000127213502145153,7.32533325396422e-06,8.48905198696318e-250,2.66712857445404e-59,0.00238420213251904
"251",0.00344476683132664,7.49119947691547e-05,0.000126829680299143,7.3183176224629e-06,9.91428736192342e-250,4.30954278567989e-59,0.00238191873011173
"252",0.00344068374155841,7.48517922750759e-05,0.000126422318586855,7.31243630833303e-06,1.28693586432571e-249,7.53847009201263e-59,0.00238000451799273
"253",0.00343659704949623,7.48329565445876e-05,0.000125836338883874,7.31059620437118e-06,2.43920231399112e-249,2.07590871373887e-58,0.00237940561284565
"254",0.0034322594774107,7.48208539573174e-05,0.000125094497342323,7.30941387598746e-06,5.16972870350363e-249,7.73554570747628e-58,0.00237902079624331
"255",0.00342787205543948,7.48328046276145e-05,0.000124280122313186,7.31058136326776e-06,1.37829923485793e-248,3.52215107028686e-57,0.00237940078245921
"256",0.00342335284151195,7.4870661291597e-05,0.000123282657798007,7.31427966408066e-06,4.77478163569283e-248,2.39616515879786e-56,0.00238060448151004
"257",0.00341870587931391,7.4944376323352e-05,0.000122210068461598,7.32148104775221e-06,2.34757745055168e-247,2.04889943472585e-55,0.00238294834133341
"258",0.00341373675688954,7.5024145085207e-05,0.000121113108300572,7.32927383363922e-06,1.2973606562898e-246,1.83243894801907e-54,0.00238548468692834
"259",0.00340847127640497,7.50802363862793e-05,0.000119959063054843,7.33475351627709e-06,6.12923818604646e-246,1.66676728348258e-53,0.0023872681786246
"260",0.00340316330357972,7.5113417840965e-05,0.000118959656753526,7.33799508560539e-06,2.37342052528381e-245,1.06630261138155e-52,0.00238832322366313
"261",0.00339787402168294,7.50996103165891e-05,0.000118058853470791,7.33664619816387e-06,5.99907529001835e-245,4.9887322559109e-52,0.00238788419649494
"262",0.0033927794854084,7.50665707713237e-05,0.000117464676814173,7.33341849227913e-06,1.22794894466817e-244,1.28863996483007e-51,0.00238683366364042
"263",0.00338740321565355,7.49774983955489e-05,0.000117121043638426,7.3247168158745e-06,1.60716513405358e-244,1.84193394121514e-51,0.00238400149823291
"264",0.00338203449776928,7.48257813625648e-05,0.000117108295327205,7.30989524504946e-06,1.19458509078576e-244,1.24334230374711e-51,0.00237917746913509
"265",0.00337682415408879,7.46385384618888e-05,0.000117338114636657,7.29160307403038e-06,6.22995445568111e-245,4.95298541429179e-52,0.00237322385151251
"266",0.00337142679571694,7.44425330602978e-05,0.000117667740653847,7.2724548750139e-06,3.10562598583809e-245,1.6018110796433e-52,0.00236699161942883
"267",0.00336582851881698,7.4240906464084e-05,0.000117979437851849,7.25275752912456e-06,1.52621750432913e-245,5.21407084096758e-53,0.00236058065456946
"268",0.00336011561682944,7.40384900715473e-05,0.000118231645573173,7.23298302629438e-06,7.59293677141796e-246,1.8660343307824e-53,0.00235414457716756
"269",0.00335448698311823,7.38604375491415e-05,0.000118454017924071,7.21558868355311e-06,4.62733408431455e-246,7.4973750863496e-54,0.00234848317889124
"270",0.00334890073969751,7.37012386054759e-05,0.000118668710308125,7.20003618840871e-06,3.31773938871897e-246,3.20564688723213e-54,0.00234342125326905
"271",0.00334304427579689,7.35488331106872e-05,0.000118685187909763,7.18514736023493e-06,2.67139787931798e-246,1.99314418154944e-54,0.00233857533368397
"272",0.00333724538840991,7.34105200717413e-05,0.000118542739870833,7.1716352550847e-06,2.41934186420425e-246,1.72080285947372e-54,0.00233417750101246
"273",0.00333150000792979,7.32811543128538e-05,0.000118394257407192,7.15899722941302e-06,2.35350499160875e-246,1.54130466308973e-54,0.00233006415808148
"274",0.003325743931162,7.31385465584789e-05,0.000118305956220444,7.14506556406147e-06,2.02925310023584e-246,1.18874686502331e-54,0.00232552976966676
"275",0.00331996264358594,7.29868236619197e-05,0.000118241106775198,7.13024342041088e-06,1.61499307160581e-246,8.53770419013386e-55,0.00232070555412939
"276",0.00331407261182526,7.27995840080893e-05,0.00011824284532293,7.11195156658329e-06,9.43131421623909e-247,4.87049412000057e-55,0.00231475203974424
"277",0.00330822773596483,7.25879875867356e-05,0.000118369778052831,7.09128024653614e-06,4.33402261831039e-247,2.04050457951536e-55,0.00230802407206963
"278",0.00330246355280881,7.23779685847765e-05,0.000118578577502267,7.07076302806097e-06,1.97966691789258e-247,7.32451870820389e-56,0.0023013462603789
"279",0.00329662684493971,7.21569833645644e-05,0.000118810639713021,7.0491744955921e-06,8.24264743132008e-248,2.41260713869915e-56,0.00229431976433213
"280",0.00329080377893924,7.19516962947166e-05,0.000119010575359089,7.02911954997811e-06,3.95044207695394e-248,8.77761065981456e-57,0.00228779241022513
"281",0.00328491905806285,7.17611759071392e-05,0.00011909374693316,7.01050719405109e-06,2.19751711792782e-248,4.13703493591769e-57,0.00228173458088769
"282",0.00327904937745432,7.15876548083977e-05,0.000119072403290222,6.99355553605958e-06,1.42839389833915e-248,2.49535238269518e-57,0.00227621726478316
"283",0.00327313843819074,7.14227591619449e-05,0.000118840363394872,6.97744651748355e-06,1.01477558290262e-248,2.3027682084215e-57,0.00227097420551061
"284",0.00326737499471299,7.12716080396759e-05,0.000118478028715754,6.96268023172164e-06,7.96086473167009e-249,2.84428145374066e-57,0.00226616817023789
"285",0.00326182859039672,7.11288271838214e-05,0.000118079111277676,6.94873165570561e-06,6.46037467848692e-249,3.87135486967235e-57,0.00226162827784938
"286",0.00325651866126917,7.09972350129885e-05,0.000117649825322128,6.93587612695147e-06,5.55093554023548e-249,5.79099858919129e-57,0.00225744414342059
"287",0.00325129963769364,7.08854194183522e-05,0.000117127520978589,6.92495261544688e-06,5.6569759563301e-249,1.10254497634631e-56,0.00225388882948183
"288",0.00324624941338214,7.07876226530105e-05,0.00011661270782381,6.91539863422631e-06,6.36904974988834e-249,2.16477853800116e-56,0.00225077926141026
"289",0.00324123203794368,7.06870546630741e-05,0.000116134284061643,6.90557392597665e-06,6.9359270898659e-249,3.93386989751126e-56,0.00224758157885465
"290",0.00323625427689294,7.05828405513475e-05,0.000115705664093205,6.89539302006554e-06,7.2331310171854e-249,6.43194393128197e-56,0.00224426796338588
"291",0.00323119813613423,7.04770045133525e-05,0.000115271072053757,6.88505366460802e-06,7.55041037685545e-249,1.05921232510287e-55,0.00224090277678262
"292",0.00322614302445691,7.03738185577165e-05,0.000114862908142542,6.87497320152799e-06,8.08581531429373e-249,1.67366122913097e-55,0.00223762185279746
"293",0.00322103027104826,7.0289162764766e-05,0.000114406672147348,6.86670299081871e-06,1.04928657626063e-248,3.07327276820148e-55,0.00223493011805641
"294",0.00321584484176803,7.02165073259295e-05,0.000113921904819337,6.85960512111115e-06,1.55454244957438e-248,6.18785783062221e-55,0.00223261994928915
"295",0.00321057208731332,7.0142020811236e-05,0.000113482530137732,6.8523283695736e-06,2.30686914109669e-248,1.13637103925032e-54,0.00223025155921976
"296",0.0032051672393999,7.00880029899803e-05,0.000112950313270253,6.84705124974198e-06,4.29886016874148e-248,2.65309044738836e-54,0.00222853399635676
"297",0.00319972284555609,7.00541721032902e-05,0.000112334852474921,6.84374623597202e-06,9.83901613166709e-248,7.71187498051507e-54,0.00222745830183132
"298",0.00319416769022821,7.00316742769561e-05,0.000111629756683742,6.84154837380808e-06,2.57651005511767e-247,2.74350443321916e-53,0.00222674295585639
"299",0.00318853995776849,7.00186596728834e-05,0.000110823627304339,6.84027694849591e-06,7.51999332370108e-247,1.21063619096442e-52,0.0022263291405615
"300",NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,NA,NA,NA,NA,NA
